Customer Status,Age,Gender,Dependents,Number of Dependents,Zip Code,City
Stayed,29,Female,true,1,95051,Santa Clara
Stayed,51,Male,false,0,95439,Fulton
Stayed,22,Male,false,0,95549,Kneeland
Stayed,49,Male,true,2,91602,North Hollywood
Stayed,59,Female,true,2,92029,Escondido
Stayed,29,Male,false,0,92549,Idyllwild
Stayed,61,Female,true,2,92870,Placentia
Stayed,24,Female,false,0,93615,Cutler
Stayed,56,Male,false,0,94060,Pescadero
Stayed,61,Male,true,1,94607,Oakland
Joined,60,Female,false,0,95313,Crows Landing
Stayed,34,Female,false,0,96034,Gazelle
Joined,41,Female,false,0,90065,Los Angeles
Churned,71,Male,false,0,92258,North Palm Springs
Churned,65,Female,false,0,93065,Simi Valley
Stayed,77,Female,false,0,91911,Chula Vista
Stayed,77,Male,false,0,92230,Cabazon
Stayed,69,Male,false,0,90067,Los Angeles
Stayed,76,Female,true,3,95231,French Camp
Stayed,77,Male,false,0,93637,Madera
Churned,26,Male,false,0,93202,Armona
Churned,61,Male,false,0,93630,Kerman
Churned,23,Male,false,0,95129,San Jose
Churned,41,Male,false,0,93040,Piru
Churned,39,Female,false,0,95401,Santa Rosa
Churned,48,Female,false,0,95988,Willows
Churned,19,Male,false,0,92027,Escondido
Stayed,27,Male,false,0,90016,Los Angeles
Stayed,40,Female,false,0,91978,Spring Valley
Stayed,32,Female,false,0,93955,Seaside
Stayed,53,Male,false,0,94062,Redwood City
Stayed,34,Female,false,0,94556,Moraga
Stayed,30,Female,true,3,94576,Deer Park
Joined,63,Male,true,2,95632,Galt
Stayed,43,Female,false,0,95646,Kirkwood
Stayed,49,Male,false,0,95720,Kyburz
Stayed,40,Male,false,0,96096,Whitmore
Stayed,26,Female,false,0,90018,Los Angeles
Stayed,59,Female,false,0,91384,Castaic
Stayed,38,Female,false,0,92865,Orange
Stayed,54,Male,false,0,93313,Bakersfield
Stayed,19,Male,true,1,96065,Montgomery Creek
Stayed,53,Male,false,0,90064,Los Angeles
Stayed,36,Male,false,0,94595,Walnut Creek
Joined,57,Female,false,0,94610,Oakland
Stayed,42,Male,true,3,95488,Westport
Stayed,50,Male,false,0,96027,Etna
Stayed,30,Female,true,1,90745,Carson
Stayed,37,Female,true,5,91016,Monrovia
Stayed,31,Male,false,0,92592,Temecula
Stayed,22,Male,false,0,95043,Paicines
Stayed,34,Male,false,0,95735,Twin Bridges
Churned,69,Female,false,0,95630,Folsom
Churned,79,Female,false,0,92408,San Bernardino
Stayed,75,Female,false,0,96058,Macdoel
Stayed,72,Male,true,1,92372,Pinon Hills
Stayed,65,Female,false,0,94530,El Cerrito
Stayed,77,Female,false,0,92107,San Diego
Churned,45,Male,false,0,90712,Lakewood
Churned,19,Male,false,0,91352,Sun Valley
Churned,47,Female,false,0,92122,San Diego
Churned,21,Male,false,0,93665,South Dos Palos
Churned,33,Male,false,0,95553,Miranda
Churned,35,Female,false,0,90706,Bellflower
Churned,51,Female,false,0,95709,Camino
Churned,48,Female,false,0,93267,Strathmore
Churned,43,Male,false,0,95722,Meadow Vista
Churned,48,Female,false,0,90623,La Palma
Churned,22,Male,false,0,92126,San Diego
Churned,53,Male,false,0,93263,Shafter
Churned,33,Female,false,0,94965,Sausalito
Churned,55,Female,false,0,91901,Alpine
Stayed,37,Male,true,2,90012,Los Angeles
Stayed,32,Male,false,0,92592,Temecula
Stayed,32,Male,false,0,92507,Riverside
Stayed,19,Male,false,0,93291,Visalia
Joined,35,Male,false,0,94929,Dillon Beach
Stayed,32,Male,false,0,94954,Petaluma
Stayed,21,Female,false,0,95210,Stockton
Stayed,54,Male,true,1,95379,Tuolumne
Stayed,41,Male,false,0,95917,Biggs
Stayed,48,Male,false,0,96136,Wendel
Stayed,56,Male,false,0,96140,Carnelian Bay
Stayed,21,Male,true,2,90040,Los Angeles
Stayed,29,Male,true,1,91101,Pasadena
Stayed,28,Male,true,3,91501,Burbank
Stayed,54,Female,false,0,93218,Ducor
Stayed,35,Female,true,1,93265,Springville
Stayed,31,Female,false,0,95005,Ben Lomond
Stayed,46,Male,false,0,95415,Boonville
Joined,37,Male,true,3,95565,Scotia
Joined,49,Female,true,3,90003,Los Angeles
Stayed,42,Male,false,0,92257,Niland
Stayed,44,Female,false,0,93242,Laton
Stayed,21,Male,true,1,94561,Oakley
Joined,49,Male,false,0,94618,Oakland
Stayed,41,Female,false,0,95463,Navarro
Stayed,23,Female,true,1,95610,Citrus Heights
Stayed,26,Male,true,1,95653,Madison
Stayed,25,Female,false,0,95944,Goodyears Bar
Stayed,56,Male,false,0,93652,Raisin City
Stayed,60,Female,false,0,94542,Hayward
Stayed,55,Male,true,1,94803,El Sobrante
Stayed,50,Male,false,0,95247,Murphys
Stayed,51,Female,true,2,91214,La Crescenta
Churned,76,Female,false,0,92028,Fallbrook
Churned,66,Male,false,0,93591,Palmdale
Churned,78,Female,false,0,92620,Irvine
Churned,74,Female,false,0,96074,Paskenta
Stayed,74,Male,false,0,93218,Ducor
Stayed,67,Female,false,0,95817,Sacramento
Stayed,70,Female,false,0,92880,Corona
Churned,36,Male,false,0,95382,Turlock
Churned,27,Female,false,0,95525,Blue Lake
Churned,43,Female,false,0,92281,Westmorland
Churned,63,Female,false,0,95369,Snelling
Churned,46,Male,false,0,95404,Santa Rosa
Churned,53,Male,false,0,95686,Thornton
Churned,21,Female,false,0,94574,Saint Helena
Churned,49,Female,false,0,95963,Orland
Churned,27,Male,false,0,91906,Campo
Joined,19,Male,false,0,90304,Inglewood
Stayed,61,Female,false,0,91104,Pasadena
Stayed,49,Female,false,0,92251,Imperial
Stayed,54,Female,false,0,93610,Chowchilla
Stayed,63,Male,false,0,93926,Gonzales
Stayed,36,Male,false,0,94964,San Quentin
Stayed,30,Male,false,0,95035,Milpitas
Stayed,39,Male,false,0,96104,Cedarville
Stayed,49,Male,false,0,90046,Los Angeles
Stayed,46,Female,false,0,93276,Tupman
Joined,42,Male,true,2,95776,Woodland
Stayed,45,Female,false,0,90290,Topanga
Stayed,49,Female,false,0,91320,Newbury Park
Stayed,51,Female,true,2,91914,Chula Vista
Joined,32,Male,false,0,92548,Homeland
Stayed,23,Female,true,2,93668,Tranquillity
Stayed,60,Male,false,0,93706,Fresno
Stayed,42,Male,true,3,93960,Soledad
Stayed,40,Female,false,0,94550,Livermore
Stayed,44,Female,false,0,94588,Pleasanton
Stayed,47,Female,false,0,90717,Lomita
Stayed,45,Male,true,1,92115,San Diego
Stayed,54,Female,false,0,92345,Hesperia
Stayed,19,Female,false,0,94523,Pleasant Hill
Stayed,37,Female,false,0,95064,Santa Cruz
Stayed,20,Female,false,0,95125,San Jose
Stayed,22,Male,true,3,95205,Stockton
Stayed,39,Female,true,3,95728,Soda Springs
Stayed,59,Male,false,0,90650,Norwalk
Stayed,62,Male,true,2,91345,Mission Hills
Churned,68,Female,false,0,95636,Grizzly Flats
Stayed,79,Male,false,0,93012,Camarillo
Stayed,68,Male,false,0,93666,Sultana
Stayed,70,Male,false,0,93428,Cambria
Stayed,65,Male,false,0,90210,Beverly Hills
Stayed,71,Male,false,0,93610,Chowchilla
Churned,60,Male,false,0,93702,Fresno
Churned,64,Female,false,0,94609,Oakland
Churned,49,Female,false,0,96023,Dorris
Churned,59,Male,false,0,93950,Pacific Grove
Churned,25,Female,false,0,95934,Crescent Mills
Churned,25,Female,true,2,92821,Brea
Churned,31,Female,false,0,90028,Los Angeles
Churned,27,Male,true,1,91775,San Gabriel
Stayed,30,Male,false,0,92313,Grand Terrace
Stayed,45,Male,false,0,93549,Olancha
Stayed,47,Female,false,0,94806,San Pablo
Stayed,24,Male,false,0,95037,Morgan Hill
Stayed,59,Female,false,0,95258,Woodbridge
Stayed,23,Male,false,0,95615,Courtland
Stayed,38,Female,false,0,95672,Rescue
Stayed,24,Male,false,0,96067,Mount Shasta
Stayed,64,Male,false,0,90031,Los Angeles
Stayed,35,Female,false,0,90743,Surfside
Stayed,21,Female,true,1,91962,Pine Valley
Stayed,51,Female,false,0,93930,King City
Stayed,21,Female,false,0,94116,San Francisco
Stayed,25,Female,false,0,95366,Ripon
Stayed,54,Female,true,3,95118,San Jose
Stayed,34,Male,false,0,95366,Ripon
Stayed,29,Male,true,1,96001,Redding
Stayed,32,Male,false,0,96048,Junction City
Stayed,51,Female,false,0,91748,Rowland Heights
Stayed,49,Male,false,0,91803,Alhambra
Stayed,57,Female,false,0,92203,Indio
Stayed,56,Male,false,0,92227,Brawley
Stayed,45,Male,false,0,92230,Cabazon
Stayed,35,Female,true,1,92376,Rialto
Stayed,36,Female,true,1,93208,Camp Nelson
Stayed,22,Female,true,3,93550,Palmdale
Stayed,41,Male,true,2,94541,Hayward
Stayed,45,Female,false,0,94552,Castro Valley
Stayed,59,Female,false,0,90275,Rancho Palos Verdes
Churned,70,Male,false,0,95005,Ben Lomond
Stayed,80,Male,false,0,93256,Pixley
Stayed,65,Female,false,0,95421,Cazadero
Stayed,72,Female,false,0,95547,Hydesville
Stayed,73,Female,false,0,95988,Willows
Churned,61,Female,false,0,93442,Morro Bay
Churned,32,Female,false,0,93643,North Fork
Churned,53,Male,false,0,91773,San Dimas
Churned,62,Male,false,0,94027,Atherton
Churned,19,Male,false,0,94544,Hayward
Churned,57,Female,true,2,95602,Auburn
Churned,28,Female,false,0,93720,Fresno
Stayed,42,Male,true,2,90026,Los Angeles
Stayed,44,Female,false,0,90066,Los Angeles
Stayed,35,Female,false,0,93518,Caliente
Stayed,60,Male,false,0,95118,San Jose
Stayed,57,Female,true,3,95121,San Jose
Stayed,20,Male,true,1,95450,Jenner
Stayed,44,Female,false,0,95460,Mendocino
Stayed,26,Female,false,0,95497,The Sea Ranch
Stayed,28,Female,false,0,95555,Orick
Stayed,62,Female,false,0,95629,Fiddletown
Stayed,26,Male,true,3,96013,Burney
Stayed,25,Female,false,0,93013,Carpinteria
Stayed,35,Female,false,0,92027,Escondido
Joined,20,Male,false,0,95073,Soquel
Stayed,28,Male,false,0,95076,Watsonville
Stayed,40,Female,false,0,95245,Mokelumne Hill
Stayed,56,Male,false,0,95313,Crows Landing
Stayed,43,Female,false,0,95689,Volcano
Stayed,37,Male,false,0,95701,Alta
Stayed,31,Male,false,0,95965,Oroville
Stayed,48,Female,false,0,91362,Thousand Oaks
Stayed,60,Male,false,0,92309,Baker
Stayed,25,Female,true,2,93208,Camp Nelson
Stayed,48,Male,true,3,93656,Riverdale
Stayed,24,Male,false,0,93921,Carmel By The Sea
Stayed,32,Female,true,2,94060,Pescadero
Stayed,63,Female,true,1,94404,San Mateo
Stayed,23,Male,true,1,91345,Mission Hills
Stayed,48,Female,true,4,92069,San Marcos
Stayed,45,Male,false,0,92508,Riverside
Joined,35,Male,false,0,93239,Kettleman City
Stayed,52,Male,true,1,94586,Sunol
Stayed,27,Male,false,0,95910,Alleghany
Stayed,20,Female,true,1,95918,Browns Valley
Stayed,48,Male,true,1,91980,Tecate
Churned,66,Female,false,0,93932,Lockwood
Churned,80,Male,false,0,94132,San Francisco
Stayed,72,Female,false,0,95312,Cressey
Churned,64,Male,false,0,90710,Harbor City
Churned,51,Male,false,0,91770,Rosemead
Churned,30,Male,false,0,92122,San Diego
Churned,51,Female,false,0,92612,Irvine
Churned,24,Male,false,0,93953,Pebble Beach
Churned,21,Male,false,0,94563,Orinda
Churned,47,Male,false,0,96150,South Lake Tahoe
Churned,35,Male,true,7,93277,Visalia
Churned,47,Male,false,0,93437,Lompoc
Churned,26,Male,false,0,96052,Lewiston
Stayed,54,Male,false,0,92278,Twentynine Palms
Stayed,32,Male,false,0,92840,Garden Grove
Stayed,59,Male,false,0,92867,Orange
Stayed,48,Male,false,0,93605,Big Creek
Stayed,64,Male,false,0,95380,Turlock
Stayed,24,Female,false,0,95664,Pilot Hill
Stayed,46,Female,true,3,95957,Meridian
Stayed,39,Female,false,0,96033,French Gulch
Stayed,40,Male,false,0,90744,Wilmington
Stayed,50,Male,false,0,91504,Burbank
Stayed,58,Male,false,0,92676,Silverado
Stayed,39,Male,false,0,93247,Lindsay
Stayed,38,Male,false,0,93652,Raisin City
Joined,28,Male,false,0,94951,Penngrove
Joined,42,Male,false,0,95337,Manteca
Stayed,23,Female,false,0,95961,Olivehurst
Stayed,29,Female,true,3,96133,Topaz
Stayed,44,Male,false,0,90058,Los Angeles
Stayed,46,Female,true,3,90304,Inglewood
Stayed,57,Male,false,0,91784,Upland
Stayed,56,Female,true,2,92249,Heber
Joined,40,Male,false,0,92651,Laguna Beach
Stayed,35,Male,false,0,94946,Nicasio
Stayed,20,Female,false,0,95002,Alviso
Stayed,58,Male,false,0,95420,Caspar
Stayed,30,Female,false,0,95458,Lucerne
Stayed,27,Female,false,0,90031,Los Angeles
Stayed,45,Male,false,0,90254,Hermosa Beach
Stayed,47,Female,true,2,90505,Torrance
Stayed,46,Female,false,0,92102,San Diego
Stayed,58,Female,true,2,92259,Ocotillo
Stayed,34,Male,false,0,92301,Adelanto
Joined,37,Male,false,0,92596,Winchester
Stayed,61,Male,false,0,92661,Newport Beach
Stayed,48,Female,false,0,93226,Glennville
Stayed,29,Male,true,3,95363,Patterson
Stayed,33,Female,true,3,95920,Butte City
Stayed,23,Female,true,2,96028,Fall River Mills
Joined,45,Male,false,0,96054,Lookout
Stayed,20,Female,false,0,96073,Palo Cedro
Stayed,29,Male,false,0,90405,Santa Monica
Joined,57,Female,false,0,92027,Escondido
Churned,76,Male,false,0,95524,Bayside
Churned,22,Male,false,0,91601,North Hollywood
Churned,63,Male,false,0,92122,San Diego
Churned,64,Male,false,0,92122,San Diego
Churned,31,Female,false,0,90045,Los Angeles
Churned,38,Female,false,0,94520,Concord
Churned,31,Female,false,0,94089,Sunnyvale
Churned,49,Female,false,0,95326,Hughson
Churned,60,Male,false,0,95758,Elk Grove
Churned,58,Male,false,0,95820,Sacramento
Churned,73,Female,false,0,95135,San Jose
Churned,72,Female,false,0,92397,Wrightwood
Churned,72,Female,false,0,93928,Jolon
Churned,73,Female,false,0,92027,Escondido
Churned,73,Male,false,0,90024,Los Angeles
Churned,77,Male,false,0,92620,Irvine
Churned,70,Female,false,0,93662,Selma
Churned,22,Female,false,0,92301,Adelanto
Churned,53,Male,false,0,94541,Hayward
Churned,29,Male,false,0,92117,San Diego
Churned,30,Female,false,0,93665,South Dos Palos
Churned,21,Female,false,0,95254,Wallace
Churned,23,Female,false,0,95612,Clarksburg
Churned,39,Male,false,0,95956,Meadow Valley
Churned,53,Female,false,0,92109,San Diego
Churned,29,Male,true,3,93927,Greenfield
Churned,34,Male,false,0,95950,Grimes
Churned,44,Female,false,0,95987,Williams
Churned,74,Male,false,0,93662,Selma
Churned,66,Female,false,0,93706,Fresno
Churned,71,Male,false,0,91710,Chino
Churned,70,Male,false,0,93010,Camarillo
Churned,79,Female,false,0,90712,Lakewood
Churned,80,Male,false,0,90059,Los Angeles
Churned,26,Female,true,3,91042,Tujunga
Churned,51,Male,false,0,91762,Ontario
Churned,40,Female,false,0,92338,Ludlow
Churned,44,Female,false,0,94122,San Francisco
Churned,41,Female,false,0,95664,Pilot Hill
Churned,47,Male,false,0,95827,Sacramento
Churned,52,Female,false,0,93108,Santa Barbara
Churned,29,Male,false,0,93223,Farmersville
Churned,53,Male,false,0,93274,Tulare
Churned,35,Male,false,0,95914,Bangor
Churned,46,Male,false,0,91010,Duarte
Churned,22,Female,false,0,91732,El Monte
Churned,66,Male,false,0,94588,Pleasanton
Churned,71,Male,true,1,95655,Mather
Churned,23,Female,true,3,90010,Los Angeles
Churned,51,Male,false,0,94555,Fremont
Churned,62,Male,false,0,94706,Albany
Churned,26,Male,false,0,95338,Mariposa
Churned,43,Female,false,0,90048,Los Angeles
Churned,55,Male,false,0,90623,La Palma
Churned,56,Female,false,0,92841,Garden Grove
Churned,74,Female,false,0,92122,San Diego
Churned,78,Female,false,0,92210,Indian Wells
Churned,67,Male,false,0,95037,Morgan Hill
Churned,40,Female,false,0,92122,San Diego
Churned,33,Male,false,0,92630,Lake Forest
Churned,39,Female,false,0,90680,Stanton
Churned,58,Male,false,0,92657,Newport Coast
Churned,43,Female,false,0,93933,Marina
Churned,39,Female,false,0,95367,Riverbank
Churned,48,Female,false,0,92126,San Diego
Churned,53,Female,false,0,92807,Anaheim
Churned,55,Male,false,0,94509,Antioch
Churned,54,Female,false,0,95454,Laytonville
Churned,78,Female,false,0,95703,Applegate
Churned,80,Male,false,0,92590,Temecula
Churned,31,Female,true,2,90006,Los Angeles
Churned,46,Male,false,0,93933,Marina
Churned,42,Female,false,0,92304,Amboy
Churned,26,Male,false,0,94589,Vallejo
Churned,34,Male,false,0,90502,Torrance
Churned,40,Female,false,0,92844,Garden Grove
Churned,74,Male,false,0,95030,Los Gatos
Churned,65,Male,false,0,94601,Oakland
Churned,68,Male,false,0,94556,Moraga
Churned,79,Female,false,0,92210,Indian Wells
Churned,41,Female,false,0,92117,San Diego
Churned,30,Male,false,0,92359,Mentone
Churned,37,Male,false,0,92027,Escondido
Churned,55,Female,false,0,92870,Placentia
Churned,49,Male,false,0,90703,Cerritos
Churned,26,Female,false,0,91773,San Dimas
Churned,24,Male,false,0,93650,Fresno
Churned,44,Female,false,0,95937,Dunnigan
Churned,30,Female,false,0,92130,San Diego
Churned,32,Female,false,0,90717,Lomita
Churned,47,Male,false,0,91042,Tujunga
Churned,29,Female,false,0,91331,Pacoima
Churned,48,Male,false,0,92117,San Diego
Churned,39,Male,false,0,94127,San Francisco
Churned,20,Male,false,0,94515,Calistoga
Churned,63,Female,false,0,94104,San Francisco
Churned,33,Female,true,1,95113,San Jose
Churned,69,Female,false,0,92028,Fallbrook
Churned,67,Female,false,0,95306,Catheys Valley
Churned,76,Male,false,0,95930,Clipper Mills
Churned,80,Female,false,0,93440,Los Alamos
Churned,69,Male,false,0,92121,San Diego
Churned,41,Male,false,0,91803,Alhambra
Churned,26,Male,false,0,92129,San Diego
Churned,42,Male,false,0,92592,Temecula
Churned,32,Female,false,0,94509,Antioch
Churned,26,Female,false,0,94945,Novato
Churned,62,Female,false,0,95116,San Jose
Churned,57,Female,false,0,95240,Lodi
Churned,41,Male,false,0,92117,San Diego
Churned,35,Female,false,0,92117,San Diego
Churned,25,Female,false,0,94533,Fairfield
Churned,21,Male,false,0,94601,Oakland
Churned,42,Female,false,0,90403,Santa Monica
Churned,54,Female,false,0,91316,Encino
Churned,34,Female,false,0,93532,Lake Hughes
Churned,39,Male,false,0,91355,Valencia
Churned,63,Male,false,0,92109,San Diego
Churned,62,Male,false,0,92126,San Diego
Churned,60,Male,false,0,93105,Santa Barbara
Churned,35,Female,false,0,95321,Groveland
Churned,22,Male,false,0,92121,San Diego
Churned,34,Male,false,0,92121,San Diego
Churned,78,Male,false,0,90022,Los Angeles
Churned,72,Male,false,0,92129,San Diego
Churned,75,Male,false,0,91335,Reseda
Churned,67,Male,false,0,95251,Sheep Ranch
Churned,78,Female,false,0,96007,Anderson
Churned,66,Female,false,0,90029,Los Angeles
Churned,70,Female,false,0,91020,Montrose
Churned,69,Female,false,0,92126,San Diego
Churned,76,Male,false,0,92126,San Diego
Churned,68,Male,false,0,92651,Laguna Beach
Churned,75,Female,false,0,94561,Oakley
Churned,77,Female,false,0,92115,San Diego
Churned,54,Male,false,0,92122,San Diego
Churned,64,Female,false,0,92549,Idyllwild
Churned,27,Female,false,0,93041,Port Hueneme
Churned,41,Female,false,0,92027,Escondido
Churned,50,Female,false,0,94931,Cotati
Churned,63,Male,false,0,95046,San Martin
Churned,19,Female,false,0,95315,Delhi
Churned,54,Female,false,0,96051,Lakehead
Churned,46,Male,false,0,91345,Mission Hills
Churned,56,Male,false,0,92321,Cedar Glen
Churned,38,Male,false,0,92386,Sugarloaf
Churned,37,Female,false,0,94949,Novato
Churned,42,Male,false,0,95121,San Jose
Churned,38,Male,false,0,92028,Fallbrook
Churned,39,Female,false,0,96096,Whitmore
Churned,23,Male,false,0,91355,Valencia
Churned,53,Female,true,3,92009,Carlsbad
Churned,22,Male,false,0,92316,Bloomington
Churned,32,Female,false,0,92688,Rancho Santa Margarita
Churned,21,Male,false,0,93535,Lancaster
Churned,42,Male,false,0,94108,San Francisco
Churned,58,Female,false,0,95322,Gustine
Churned,50,Male,false,0,95639,Hood
Churned,24,Female,false,0,91745,Hacienda Heights
Churned,44,Female,false,0,92109,San Diego
Churned,20,Female,false,0,92126,San Diego
Churned,61,Male,false,0,93067,Summerland
Churned,32,Male,false,0,93110,Santa Barbara
Churned,40,Male,false,0,93268,Taft
Churned,58,Female,false,0,93287,Woody
Churned,55,Female,false,0,95562,Rio Dell
Churned,73,Male,false,0,92129,San Diego
Churned,65,Male,false,0,92130,San Diego
Churned,80,Male,false,0,91304,Canoga Park
Churned,67,Female,false,0,91384,Castaic
Churned,68,Male,false,0,92394,Victorville
Churned,74,Female,false,0,94903,San Rafael
Churned,59,Female,false,0,92122,San Diego
Churned,63,Female,false,0,92129,San Diego
Churned,46,Female,false,0,92130,San Diego
Churned,33,Male,false,0,90623,La Palma
Churned,43,Male,true,3,94608,Emeryville
Churned,23,Male,false,0,93549,Olancha
Churned,31,Female,false,0,95720,Kyburz
Churned,57,Male,false,0,91206,Glendale
Churned,68,Female,false,0,93270,Terra Bella
Churned,69,Male,false,0,96148,Tahoe Vista
Churned,41,Male,false,0,94564,Pinole
Churned,45,Male,false,0,91711,Claremont
Churned,30,Male,false,0,95372,Soulsbyville
Churned,39,Female,false,0,93518,Caliente
Churned,54,Female,false,0,94945,Novato
Churned,69,Female,false,0,95638,Herald
Churned,74,Female,false,0,95661,Roseville
Churned,80,Female,false,0,90263,Malibu
Churned,70,Female,false,0,93401,San Luis Obispo
Churned,63,Female,false,0,92122,San Diego
Churned,23,Female,false,0,93221,Exeter
Churned,59,Female,false,0,93711,Fresno
Churned,44,Female,false,0,96021,Corning
Churned,22,Male,false,0,92028,Fallbrook
Churned,36,Male,false,0,94526,Danville
Churned,56,Male,false,0,92405,San Bernardino
Churned,44,Female,false,0,92555,Moreno Valley
Churned,61,Female,false,0,93245,Lemoore
Churned,44,Female,false,0,93437,Lompoc
Churned,35,Female,false,0,93444,Nipomo
Churned,29,Female,false,0,93908,Salinas
Churned,57,Female,false,0,94603,Oakland
Churned,63,Female,false,0,92130,San Diego
Churned,76,Female,false,0,92121,San Diego
Churned,70,Male,false,0,92061,Pauma Valley
Churned,74,Male,false,0,92121,San Diego
Churned,57,Male,false,0,93210,Coalinga
Churned,48,Female,false,0,92129,San Diego
Churned,62,Female,false,0,93647,Orosi
Churned,23,Male,false,0,92117,San Diego
Churned,63,Female,false,0,91303,Canoga Park
Churned,50,Female,false,0,92119,San Diego
Churned,63,Male,false,0,92127,San Diego
Churned,21,Female,false,0,96073,Palo Cedro
Churned,53,Female,false,0,92201,Indio
Churned,74,Male,false,0,94904,Greenbrae
Churned,65,Male,false,0,95128,San Jose
Churned,70,Male,false,0,95942,Forest Ranch
Churned,72,Male,false,0,92567,Nuevo
Churned,74,Female,false,0,93615,Cutler
Churned,68,Female,false,0,90039,Los Angeles
Churned,72,Female,false,0,95637,Guinda
Churned,79,Female,false,0,91501,Burbank
Churned,41,Female,true,2,90211,Beverly Hills
Churned,37,Female,false,0,93531,Keene
Churned,48,Male,false,0,95335,Long Barn
Churned,47,Female,false,0,95608,Carmichael
Churned,50,Female,false,0,96011,Big Bend
Churned,21,Male,false,0,91732,El Monte
Churned,40,Male,false,0,95932,Colusa
Churned,64,Male,false,0,91942,La Mesa
Churned,34,Female,false,0,95984,Twain
Churned,34,Female,false,0,92692,Mission Viejo
Stayed,77,Female,false,0,91706,Baldwin Park
Stayed,68,Female,false,0,91709,Chino Hills
Stayed,44,Female,false,0,92242,Earp
Stayed,68,Male,false,0,94970,Stinson Beach
Stayed,66,Female,false,0,95443,Glenhaven
Stayed,66,Male,false,0,92071,Santee
Stayed,37,Female,false,0,90222,Compton
Stayed,29,Male,true,2,92585,Sun City
Stayed,52,Male,true,3,92595,Wildomar
Joined,37,Male,false,0,93266,Stratford
Stayed,48,Female,false,0,94118,San Francisco
Stayed,52,Male,true,2,95148,San Jose
Stayed,29,Female,false,0,95312,Cressey
Stayed,60,Female,false,0,95979,Stonyford
Stayed,25,Female,false,0,90291,Venice
Stayed,32,Male,false,0,91980,Tecate
Stayed,60,Female,true,3,93250,Mc Farland
Stayed,25,Female,false,0,95357,Modesto
Stayed,54,Female,false,0,95407,Santa Rosa
Stayed,52,Male,false,0,95694,Winters
Stayed,50,Male,false,0,96034,Gazelle
Stayed,60,Male,true,3,92242,Earp
Stayed,39,Female,false,0,92392,Victorville
Stayed,46,Female,false,0,94121,San Francisco
Stayed,25,Female,false,0,94949,Novato
Stayed,60,Female,false,0,95334,Livingston
Stayed,58,Male,false,0,93257,Porterville
Stayed,56,Male,true,2,91207,Glendale
Stayed,32,Female,false,0,92067,Rancho Santa Fe
Stayed,73,Female,false,0,90247,Gardena
Stayed,68,Female,false,0,92028,Fallbrook
Stayed,73,Male,false,0,94605,Oakland
Stayed,68,Female,false,0,91762,Ontario
Stayed,49,Female,false,0,92227,Brawley
Stayed,24,Female,false,0,92620,Irvine
Stayed,52,Female,false,0,92627,Costa Mesa
Stayed,23,Female,false,0,93505,California City
Stayed,27,Male,false,0,94070,San Carlos
Stayed,49,Female,false,0,94801,Richmond
Joined,49,Male,false,0,95043,Paicines
Stayed,38,Male,false,0,95606,Brooks
Stayed,44,Female,true,3,94111,San Francisco
Stayed,23,Female,false,0,95316,Denair
Stayed,63,Male,true,2,95336,Manteca
Stayed,40,Female,false,0,95692,Wheatland
Stayed,31,Female,false,0,96108,Davis Creek
Stayed,54,Male,true,2,92841,Garden Grove
Stayed,43,Male,true,2,93446,Paso Robles
Stayed,58,Male,true,3,94102,San Francisco
Stayed,28,Male,false,0,95587,Piercy
Stayed,61,Male,false,0,90039,Los Angeles
Stayed,58,Male,false,0,93242,Laton
Stayed,53,Male,false,0,94564,Pinole
Joined,44,Male,false,0,95223,Arnold
Stayed,45,Male,true,2,95514,Blocksburg
Joined,42,Male,true,3,95701,Alta
Stayed,41,Female,false,0,96124,Calpine
Joined,42,Female,false,0,90006,Los Angeles
Stayed,74,Male,false,0,95369,Snelling
Stayed,71,Male,false,0,93728,Fresno
Stayed,46,Male,false,0,91362,Thousand Oaks
Stayed,24,Female,false,0,91377,Oak Park
Stayed,20,Female,false,0,92065,Ramona
Stayed,24,Female,false,0,93560,Rosamond
Stayed,29,Female,false,0,95130,San Jose
Stayed,63,Female,true,1,95412,Annapolis
Stayed,48,Female,false,0,95521,Arcata
Joined,51,Female,true,2,96110,Eagleville
Stayed,40,Male,false,0,90017,Los Angeles
Stayed,43,Male,false,0,92025,Escondido
Stayed,28,Male,false,0,93305,Bakersfield
Stayed,43,Male,false,0,95469,Potter Valley
Stayed,40,Female,false,0,90019,Los Angeles
Stayed,54,Male,false,0,90740,Seal Beach
Stayed,36,Male,false,0,91040,Sunland
Stayed,20,Male,true,1,92354,Loma Linda
Stayed,19,Male,false,0,92386,Sugarloaf
Stayed,38,Female,true,2,92867,Orange
Stayed,34,Female,false,0,93285,Wofford Heights
Stayed,38,Male,true,3,93657,Sanger
Stayed,25,Male,false,0,95002,Alviso
Stayed,51,Male,true,2,95138,San Jose
Stayed,61,Male,false,0,95645,Knights Landing
Stayed,29,Male,false,0,95991,Yuba City
Stayed,52,Female,true,2,96107,Coleville
Stayed,30,Male,false,0,90277,Redondo Beach
Stayed,61,Male,true,2,90712,Lakewood
Stayed,27,Male,false,0,91505,Burbank
Stayed,57,Female,false,0,91950,National City
Stayed,25,Female,true,1,92057,Oceanside
Stayed,55,Male,true,2,92220,Banning
Stayed,79,Male,false,0,91775,San Gabriel
Stayed,70,Female,false,0,95922,Camptonville
Stayed,66,Male,false,0,93631,Kingsburg
